Auction Type,Auction ID,Lot Number,Estimate,Sale,Emperor,Denomination,Diameter,Weight,Orientation,Mint,RIC,Grade,Broad Flan,Lusterous,Toned,Attractively Toned,Cabinet Toning,Quality Portrait,Rare,Centered,Off Center,Marks,Deposits,Flan Flaw,Hairlines,Die Break,Surface Flaws,Roughness,Tooled,Die Rust,Corrosion,Porosity,Scratches,Edge Test,Surface Test,Edge Splits,PVC Residue,Weak Strike,Edge Chip
PA,CNG 96,Lot: 739,500,1300,Augustus,Denarius,NA,NA,NA,NA,RIC I 37,VF,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0 
PA,CNG 96,Lot: 738,300,650,Augustus,Denarius,NA,NA,NA,NA,RIC I 10,VF,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0 
PA,Triton XVII,Lot: 621,2000,3750,Augustus,Denarius,NA,NA,NA,NA,RIC I 37,EF,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0 
PA,Triton XVII,Lot: 622,2000,3750,Augustus,Denarius,NA,NA,NA,NA,RIC I 42,Good VF,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0 
PA,Triton XVII,Lot: 623,1500,1800,Augustus,Denarius,NA,NA,NA,NA,RIC I 75,EF,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0 
PA,Triton XVII,Lot: 624,2000,10000,Augustus,Denarius,NA,NA,NA,NA,RIC I 77,EF,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0 
PA,Triton XVII,Lot: 625,1500,1400,Augustus,Denarius,NA,NA,NA,NA,RIC I 77,Good VF,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0 
PA,Triton XVII,Lot: 626,2000,2500,Augustus,Denarius,NA,NA,NA,NA,RIC I 79,EF,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0 
PA,Triton XVII,Lot: 628,1000,2250,Augustus,Denarius,NA,NA,NA,NA,RIC I 167,Good VF,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0 
PA,Triton XVII,Lot: 629,1000,1600,Augustus,Denarius,NA,NA,NA,NA,RIC I 165,EF,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0 
PA,Triton XVII,Lot: 632,1500,2500,Augustus,Denarius,NA,NA,NA,NA,RIC I 297,Good VF,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0 
PA,Triton XVII,Lot: 633,3000,10000,Augustus,Denarius,NA,NA,NA,NA,RIC I 299,EF,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0 
PA,Triton XVII,Lot: 634,1500,1800,Augustus,Denarius,NA,NA,NA,NA,RIC I 410,EF,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0 
PA,Triton XVII,Lot: 635,3000,3500,Augustus,Denarius,NA,NA,NA,NA,RIC I 415,EF,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0 
PA,Triton XVII,Lot: 636,3000,2750,Augustus,Denarius,NA,NA,NA,NA,RIC I 475,EF,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0 
PA,CNG 94,Lot: 1140,7500,7000,Augustus,Denarius,NA,NA,NA,NA,RIC I 540,EF,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0 
PA,CNG 94,Lot: 1135,500,900,Augustus,Denarius,NA,NA,NA,NA,RIC I 148,VF,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0 
PA,CNG 94,Lot: 1007,750,1402,Augustus,Denarius,NA,NA,NA,NA,RIC I 207,EF,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0 
PA,CNG 93,Lot: 1136,1500,1300,Augustus,Denarius,NA,NA,NA,NA,RIC I 212,Superb EF,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0 
PA,CNG 93,Lot: 1135,500,1000,Augustus,Denarius,NA,NA,NA,NA,RIC I 210,Good VF,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0 
PA,CNG 93,Lot: 1134,500,700,Augustus,Denarius,NA,NA,NA,NA,RIC I 167,Good VF,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0 
PA,CNG 93,Lot: 1133,1000,800,Augustus,Denarius,NA,NA,NA,NA,RIC I 86,Good VF,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0 
PA,Triton XVI,Lot: 1006,1000,1300,Augustus,Denarius,NA,NA,NA,NA,RIC I 37,Good VF,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0 
PA,Triton XVI,Lot: 1007,750,850,Augustus,Denarius,NA,NA,NA,NA,RIC I 79,Good VF,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0 
PA,Triton XVI,Lot: 1008,1000,600,Augustus,Denarius,NA,NA,NA,NA,RIC I 150,Good VF,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0 
PA,Triton XVI,Lot: 1009,500,950,Augustus,Denarius,NA,NA,NA,NA,RIC I 171,Good VF,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0 
PA,Triton XVI,Lot: 1010,1000,1500,Augustus,Denarius,NA,NA,NA,NA,RIC I 162,EF,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0 
PA,Triton XVI,Lot: 1011,3000,5500,Augustus,Denarius,NA,NA,NA,NA,RIC I 167,Superb EF,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0 
PA,Triton XVI,Lot: 1013,1000,900,Augustus,Denarius,NA,NA,NA,NA,RIC I 288,Good VF,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0 
PA,Triton XVI,Lot: 1014,1000,1200,Augustus,Denarius,NA,NA,NA,NA,RIC I 299,Good VF,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0 
PA,Triton XVI,Lot: 1016,2500,2400,Augustus,Denarius,NA,NA,NA,NA,RIC I 340,EF,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0 
PA,CNG 91,Lot: 861,500,575,Augustus,Denarius,NA,NA,NA,NA,RIC I 540,VF,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0 
PA,CNG 91,Lot: 859,1000,1400,Augustus,Denarius,NA,NA,NA,NA,RIC I 416,Good VF,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0 
PA,CNG 91,Lot: 858,500,450,Augustus,Denarius,NA,NA,NA,NA,RIC I 207,EF,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0 
PA,CNG 91,Lot: 857,1500,1400,Augustus,Denarius,NA,NA,NA,NA,RIC I 39,Good VF,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0 
PA,CNG 91,Lot: 856,750,1400,Augustus,Denarius,NA,NA,NA,NA,RIC I 36,Good VF,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0 
PA,CNG 90,Lot: 1428,750,900,Augustus,Denarius,NA,NA,NA,NA,RIC I 362,VF,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0 
PA,CNG 90,Lot: 1427,1000,3000,Augustus,Denarius,NA,NA,NA,NA,RIC I 299,EF,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0 
PA,CNG 90,Lot: 1426,500,500,Augustus,Denarius,NA,NA,NA,NA,RIC I 288,Good VF,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0 
PA,CNG 90,Lot: 1425,750,700,Augustus,Denarius,NA,NA,NA,NA,RIC I 199,Good VF,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0 
PA,CNG 90,Lot: 1423,1000,1900,Augustus,Denarius,NA,NA,NA,NA,RIC I 171,EF,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0 
PA,CNG 90,Lot: 1422,750,1300,Augustus,Denarius,NA,NA,NA,NA,RIC I 167,EF,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0 
PA,CNG 90,Lot: 1421,750,750,Augustus,Denarius,NA,NA,NA,NA,RIC I 86,Good VF,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0 
PA,CNG 90,Lot: 1420,1000,1300,Augustus,Denarius,NA,NA,NA,NA,RIC I 77,EF,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0 
PA,CNG 90,Lot: 1419,500,1000,Augustus,Denarius,NA,NA,NA,NA,RIC I 64,Good VF,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0 
PA,CNG 90,Lot: 1418,500,1400,Augustus,Denarius,NA,NA,NA,NA,RIC I 64,EF,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0 
PA,Triton XV,Lot: 1487,3000,3000,Augustus,Denarius,NA,NA,NA,NA,RIC I 86,EF,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0 
PA,Triton XV,Lot: 1488,10000,9500,Augustus,Denarius,NA,NA,NA,NA,RIC I 102,Superb EF,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0 
PA,Triton XV,Lot: 1490,1500,2000,Augustus,Denarius,NA,NA,NA,NA,RIC I 42,EF,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0 
PA,Triton XV,Lot: 1491,2000,4250,Augustus,Denarius,NA,NA,NA,NA,RIC I 416,EF,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0 
PA,CNG 88,Lot: 1210,2000,2100,Augustus,Denarius,NA,NA,NA,NA,RIC I 416,EF,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0 
PA,CNG 88,Lot: 1209,500,950,Augustus,Denarius,NA,NA,NA,NA,RIC I 287,Good VF,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0 
PA,CNG 88,Lot: 1208,1000,1750,Augustus,Denarius,NA,NA,NA,NA,RIC I 226,VF,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0 
PA,CNG 88,Lot: 1207,500,550,Augustus,Denarius,NA,NA,NA,NA,RIC I 167,Good VF,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0 
PA,CNG 87,Lot: 960,750,900,Augustus,Denarius,NA,NA,NA,NA,RIC I 362,VF,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0 
PA,CNG 87,Lot: 959,1000,1400,Augustus,Denarius,NA,NA,NA,NA,RIC I 5,EF,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0 
PA,Triton XIV,Lot: 613,5000,16000,Augustus,Denarius,NA,NA,NA,NA,RIC I 37,Superb EF,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0 
PA,Triton XIV,Lot: 614,500,900,Augustus,Denarius,NA,NA,NA,NA,RIC I 130,Good VF,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0 
PA,Triton XIV,Lot: 615,750,1000,Augustus,Denarius,NA,NA,NA,NA,RIC I 75,EF,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0 
PA,Triton XIV,Lot: 616,3000,3750,Augustus,Denarius,NA,NA,NA,NA,RIC I 86,EF,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0 
PA,Triton XIV,Lot: 617,5000,4500,Augustus,Denarius,NA,NA,NA,NA,RIC I 102,Superb EF,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0 
PA,Triton XIV,Lot: 620,1500,6000,Augustus,Denarius,NA,NA,NA,NA,RIC I 207,Superb EF,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0 
PA,Triton XIV,Lot: 622,3000,16000,Augustus,Denarius,NA,NA,NA,NA,RIC I 410,Superb EF,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0 
PA,Triton XIV,Lot: 623,1000,1900,Augustus,Denarius,NA,NA,NA,NA,RIC I 410,EF,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0 
PA,Triton XIV,Lot: 624,2000,2000,Augustus,Denarius,NA,NA,NA,NA,RIC I 472,Superb EF,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0 
PA,CNG 85,Lot: 838,1000,2300,Augustus,Denarius,NA,NA,NA,NA,RIC I 173,Good VF,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0 
PA,CNG 85,Lot: 835,500,650,Augustus,Denarius,NA,NA,NA,NA,RIC I 105,VF,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0 
PA,CNG 85,Lot: 834,500,550,Augustus,Denarius,NA,NA,NA,NA,RIC I 99,Good VF,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0 
PA,CNG 85,Lot: 66,750,700,Augustus,Denarius,NA,NA,NA,NA,RIC I 516,Good Fine,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0 
PA,CNG 84,Lot: 965,1000,725,Augustus,Denarius,NA,NA,NA,NA,RIC I 475,Good VF,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0 
PA,CNG 84,Lot: 964,500,310,Augustus,Denarius,NA,NA,NA,NA,RIC I 473,Good VF,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0 
PA,CNG 84,Lot: 963,750,1477,Augustus,Denarius,NA,NA,NA,NA,RIC I 297,Good VF,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0 
PA,CNG 84,Lot: 960,300,600,Augustus,Denarius,NA,NA,NA,NA,RIC I 77,Good VF,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0 
PA,CNG 82,Lot: 965,1500,2100,Augustus,Denarius,NA,NA,NA,NA,RIC I 86,EF,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0 
PA,CNG 82,Lot: 967,300,465,Augustus,Denarius,NA,NA,NA,NA,RIC I 105,VF,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0 
PA,CNG 82,Lot: 969,750,850,Augustus,Denarius,NA,NA,NA,NA,RIC I 299,Good VF,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0 
PA,CNG 82,Lot: 970,500,415,Augustus,Denarius,NA,NA,NA,NA,RIC I 317,Good VF,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0 
PA,CNG 82,Lot: 971,3000,1950,Augustus,Denarius,NA,NA,NA,NA,RIC I 403,Good VF,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0 
PA,CNG 82,Lot: 972,500,650,Augustus,Denarius,NA,NA,NA,NA,RIC I 410,Good VF,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0 
PA,CNG 81,Lot: 979,300,400,Augustus,Denarius,NA,NA,NA,NA,RIC I 212,Good VF,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0 
PA,CNG 81,Lot: 980,1000,1800,Augustus,Denarius,NA,NA,NA,NA,RIC I 340,Good VF,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0 
PA,Triton XII,Lot: 534,1000,1100,Augustus,Denarius,NA,NA,NA,NA,RIC I 42,Good VF,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0 
PA,Triton XII,Lot: 535,1000,1000,Augustus,Denarius,NA,NA,NA,NA,RIC I 36,Good VF,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0 
PA,Triton XII,Lot: 536,2000,1800,Augustus,Denarius,NA,NA,NA,NA,RIC I 39,Good VF,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0 
PA,Triton XII,Lot: 537,1500,1400,Augustus,Denarius,NA,NA,NA,NA,RIC I 102,EF,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0 
PA,CNG 79,Lot: 1045,500,500,Augustus,Denarius,NA,NA,NA,NA,RIC I 207,Good VF,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0 
PA,CNG 79,Lot: 1048,1000,1600,Augustus,Denarius,NA,NA,NA,NA,RIC I 403,VF,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0 
PA,CNG 78,Lot: 1632,200,475,Augustus,Denarius,NA,NA,NA,NA,RIC I 541,VF,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0 
PA,CNG 78,Lot: 1633,200,660,Augustus,Denarius,NA,NA,NA,NA,RIC I 541,VF,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0 
PA,CNG 78,Lot: 1634,300,460,Augustus,Denarius,NA,NA,NA,NA,RIC I 542,Good VF,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0 
PA,CNG 78,Lot: 1635,300,475,Augustus,Denarius,NA,NA,NA,NA,RIC I 4,VF,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0 
PA,CNG 78,Lot: 1638,500,500,Augustus,Denarius,NA,NA,NA,NA,RIC I 287,Good VF,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0 
PA,CNG 78,Lot: 1639,300,420,Augustus,Denarius,NA,NA,NA,NA,RIC I 301,VF,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0 
PA,CNG 78,Lot: 1640,300,545,Augustus,Denarius,NA,NA,NA,NA,RIC I 306,VF,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0 
PA,CNG 78,Lot: 1641,300,385,Augustus,Denarius,NA,NA,NA,NA,RIC I 313,VF,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0 
PA,CNG 78,Lot: 1643,1000,2000,Augustus,Denarius,NA,NA,NA,NA,RIC I 37,Good VF,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0 
PA,CNG 78,Lot: 1644,500,800,Augustus,Denarius,NA,NA,NA,NA,RIC I 40,Good VF,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0 
PA,CNG 78,Lot: 1645,300,575,Augustus,Denarius,NA,NA,NA,NA,RIC I 41,VF,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0 
PA,CNG 78,Lot: 1646,300,610,Augustus,Denarius,NA,NA,NA,NA,RIC I 42,Good VF,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0 
PA,CNG 78,Lot: 1647,200,260,Augustus,Denarius,NA,NA,NA,NA,RIC I 42,VF,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0 
PA,CNG 78,Lot: 1648,500,700,Augustus,Denarius,NA,NA,NA,NA,RIC I 42,Good VF,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0 
PA,CNG 78,Lot: 1649,750,1050,Augustus,Denarius,NA,NA,NA,NA,RIC I 47,VF,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0 
PA,CNG 78,Lot: 1650,500,550,Augustus,Denarius,NA,NA,NA,NA,RIC I 42,Good VF,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0 
PA,CNG 78,Lot: 1651,200,380,Augustus,Denarius,NA,NA,NA,NA,RIC I 42,VF,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0 
PA,CNG 78,Lot: 1652,300,575,Augustus,Denarius,NA,NA,NA,NA,RIC I 63,VF,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0 
PA,CNG 78,Lot: 1653,750,810,Augustus,Denarius,NA,NA,NA,NA,RIC I 75,EF,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0 
PA,CNG 78,Lot: 1654,500,580,Augustus,Denarius,NA,NA,NA,NA,RIC I 75,EF,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0 
PA,CNG 78,Lot: 1655,750,1200,Augustus,Denarius,NA,NA,NA,NA,RIC I 79,EF,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0 
PA,CNG 78,Lot: 1656,500,820,Augustus,Denarius,NA,NA,NA,NA,RIC I 79,Good VF,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0 
PA,CNG 78,Lot: 1657,500,1000,Augustus,Denarius,NA,NA,NA,NA,RIC I 86,Good VF,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0 
PA,CNG 78,Lot: 1658,200,575,Augustus,Denarius,NA,NA,NA,NA,RIC I 86,VF,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0 
PA,CNG 78,Lot: 1659,500,700,Augustus,Denarius,NA,NA,NA,NA,RIC I 91,Good VF,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0 
PA,CNG 78,Lot: 1660,750,850,Augustus,Denarius,NA,NA,NA,NA,RIC I 105,EF,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0 
PA,CNG 78,Lot: 1661,300,650,Augustus,Denarius,NA,NA,NA,NA,RIC I 105,Good VF,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0 
PA,CNG 78,Lot: 1662,300,800,Augustus,Denarius,NA,NA,NA,NA,RIC I 115,VF,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0 
PA,CNG 78,Lot: 1668,500,1450,Augustus,Denarius,NA,NA,NA,NA,RIC I 359,VF,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0 
PA,CNG 78,Lot: 1677,200,330,Augustus,Denarius,NA,NA,NA,NA,RIC I 126,VF,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0 
PA,CNG 78,Lot: 1678,200,280,Augustus,Denarius,NA,NA,NA,NA,RIC I 130,VF,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0 
PA,CNG 78,Lot: 1679,500,665,Augustus,Denarius,NA,NA,NA,NA,RIC I 126,Good VF,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0 
PA,CNG 78,Lot: 1680,500,610,Augustus,Denarius,NA,NA,NA,NA,RIC I 150,Good VF,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0 
PA,CNG 78,Lot: 1681,750,750,Augustus,Denarius,NA,NA,NA,NA,RIC I 416,Good VF,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0 
PA,CNG 78,Lot: 1690,300,550,Augustus,Denarius,NA,NA,NA,NA,RIC I 165,Good VF,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0 
PA,CNG 78,Lot: 1691,200,320,Augustus,Denarius,NA,NA,NA,NA,RIC I 167,VF,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0 
PA,CNG 78,Lot: 1692,300,575,Augustus,Denarius,NA,NA,NA,NA,RIC I 171,Good VF,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0 
PA,CNG 78,Lot: 1693,200,500,Augustus,Denarius,NA,NA,NA,NA,RIC I 174,VF,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1 
